date,NDVI,NDVI_normalized,mean_dew_normalized,MJ/m2_normalized
2007-09-30,0.1678921522304616,0.22106650050493354,0.7727384443457095,0.7055655424649483
2007-10-31,0.1679192108758977,0.22112211464737871,0.42990022007638157,0.5503221156537808
2007-11-30,0.1366720639362866,0.15689926635257673,0.29072817995990385,0.41604027835972224
2007-12-31,0.1443657794186347,0.17271230436213147,0.16790851565948325,0.09542418921033251
2008-01-31,0.3670875014337925,0.6304764449596846,0.11199309724330073,0.01029788400545869
2008-02-29,0.3632131691329613,0.6225134569761478,0.10898862743270905,0.06498814561265571
2008-03-31,0.4140786830886299,0.7270583036632832,0.3200025174210809,0.2159063905552194
2008-04-30,0.4491927618995314,0.7992289296997195,0.4842874103603978,0.24724457291916263
2008-05-31,0.285143371694876,0.46205513523042246,0.6438852889149702,0.5089928993436957
2008-06-30,0.2226046064756602,0.33351803586003353,0.8558306831230277,0.8834574407692086
2008-07-31,0.1601301578412711,0.20511312757506278,0.915926207790916,1.0
2008-08-31,0.1601129356133317,0.20507773040634242,0.9183652800131826,0.8778828552434623
2008-09-30,0.1991370843807229,0.285284796701565,0.697800457453479,0.6523002467752638
2008-10-31,0.1640119069433437,0.213091359449566,0.47284629830998864,0.5122174613988446
2008-11-30,0.1365787896222188,0.1567075579020819,0.28812812362511214,0.23333842507297073
2008-12-31,0.2694014188491625,0.4297004037271575,0.19169023146517897,0.06534061934666698
2009-01-31,0.4452451329852829,0.7911152938092515,0.19483287400988242,0.011384743529408794
2009-02-28,0.4687250315887281,0.8393739706382332,0.23315860724701237,0.026098564785519644
2009-03-31,0.4727133257682825,0.8475711866126575,0.3167456352597099,0.13885814461127416
2009-04-30,0.4805259205389119,0.8636285594573714,0.4850096269988208,0.18864591075607165
2009-05-31,0.3320309028454806,0.558423959104893,0.5689721784223113,0.3749422511548947
2009-06-30,0.2304746825814024,0.34969355117298195,0.7277928523800622,0.5708577549005109
2009-07-31,0.2069923410970445,0.3014298534449544,0.856525559616701,0.8016747063454517
2009-08-31,0.1874692971865996,0.2613037744228782,0.8544368403688998,0.9572623104474862
2009-09-30,0.1600811882612158,0.20501247947694906,0.6992696273349797,0.7324325166312213
2009-10-31,0.1366175515757838,0.15678722607365053,0.47667786537024937,0.5799070126874805
2009-11-30,0.2382132309913121,0.36559873514104496,0.21847370022440032,0.1536192561244064
2009-12-31,0.3592573758172835,0.6143830406379984,0.1324887116133995,0.027781053606459497
2010-01-31,0.3164493678098347,0.5263989373411977,0.15377013737969103,0.08081022180027413
2010-02-28,0.3681644488437599,0.63268991520916,0.26735802387696717,0.025179468055264297
2010-03-31,0.4608709250415174,0.8232312778590312,0.36766752852652435,0.1715806519864093
2010-04-30,0.4609214464489145,0.8233351154570421,0.532472936092509,0.20932217950128618
2010-05-31,0.4140373269557214,0.7269733036261605,0.652145872539755,0.32337271784596056
2010-06-30,0.3437735963796302,0.58255893779186,0.7122476553867874,0.4796939511984924
2010-07-31,0.2342982236234256,0.357552146927832,0.8956832233226631,0.6780117999697204
2010-08-31,0.2538803915787971,0.39779974471049245,0.9925349419776832,0.7397259433902216
2010-09-30,0.1913551507256862,0.2692904422239061,0.7789486234718056,0.6676921298125529
2010-10-31,0.1678902153427665,0.22106251958325618,0.42842368051250745,0.5477502248209785
2010-11-30,0.1796639496010758,0.2452612968538994,0.2608264572644829,0.33929918915680257
2010-12-31,0.1404854676992593,0.1647370267672967,0.12589833982257786,0.2688732964391626
2011-01-31,0.3554941398764137,0.6066483910907897,0.06003591087588637,0.0692524164478013
2011-02-28,0.3721504190988052,0.64088235477787,0.24312066332392918,0.022262490951611452
2011-03-31,0.44143353969272,0.7832812544883867,0.2697930852294611,0.14106615358714814
2011-04-30,0.4921995109412069,0.8876215091788661,0.38316094205645146,0.21902074396771373
2011-05-31,0.3398647431902778,0.5745249983774363,0.6083637030918949,0.47824325800943923
2011-06-30,0.1796302777779755,0.24519209052312757,0.7545337185632808,0.7930277141640142
2011-07-31,0.1991797968154409,0.285372584371284,0.9166120586524849,0.9220366787800292
2011-08-31,0.1718349189376574,0.2291701430098765,0.9177869043427463,0.8819825099712398
2011-09-30,0.1717611763497782,0.22901857848325316,0.8039686557590866,0.6912546542325533
2011-10-31,0.1208806263531896,0.1244428279386607,0.49253267474733453,0.5160910865050543
2011-11-30,0.1130786002646516,0.10840717710485374,0.32639187381800144,0.1714381822759132
2011-12-31,0.1014169969253925,0.08443886461927504,0.13498207853057498,0.11820177679393429
2012-01-31,0.218708841430571,0.32551099675446366,0.053089204887146246,0.051131983595837635
2012-02-29,0.3828247035037255,0.6628214121042123,0.19364358462521664,0.04299288303151225
2012-03-31,0.3799161334765207,0.6568433734700615,0.31151264810701373,0.1146946125293829
2012-04-30,0.4687603132006245,0.8394464855981685,0.4684933619949506,0.25001985574926455
2012-05-31,0.3359333332710573,0.5664446976922333,0.5926139628127055,0.4072748539286902
2012-06-30,0.2265070729858324,0.3415388486127211,0.7272875679599762,0.649314259443664
2012-07-31,0.2148009927935822,0.31747912201539014,0.8783083955746681,0.9455639845716037
2012-08-31,0.2109268573980702,0.3095165387350561,0.9548062070868106,0.8592493103588957
2012-09-30,0.160107521345242,0.2050666023593939,0.809130960122494,0.6175599848861908
2012-10-31,0.1366282101826221,0.1568091329085796,0.4276922869868275,0.49133506782294006
2012-11-30,0.1130780709953125,0.10840608928763519,0.2496077944431898,0.2748890487117121
2012-12-31,0.371059691849492,0.6386405625656394,0.12998582866174685,0.03731057594694635
2013-01-31,0.332134281727526,0.5586364356638351,0.014837387182409038,0.04608266201971811
2013-02-28,0.4375356333145314,0.7752698142606581,0.19899287761451184,0.03592621795057799
2013-03-31,0.5117162795070206,0.9277346903671968,0.303203893168734,0.15284039679602116
2013-04-30,0.5038299909507085,0.9115258532999311,0.4799634073968577,0.2485113498942451
2013-05-31,0.3320453708842124,0.5584536955367787,0.5901088296020547,0.38067275156894576
2013-06-30,0.2421560811957422,0.37370254925942265,0.7485286940082015,0.6355129467089898
2013-07-31,0.1796637126766909,0.24526080989875892,0.9016312511491652,0.8923320419139646
2013-08-31,0.1835119060975198,0.2531700741510307,0.9791097465725545,0.8001880714284635
2013-09-30,0.1678978909498746,0.22107829540278384,0.7354029835911781,0.8052614325503425
2013-10-31,0.1678964914641879,0.22107541901355313,0.5097294164210814,0.5665663068872168
2013-11-30,0.1326612883958035,0.14865584401457063,0.19555335671030588,0.18775939540142028
2013-12-31,0.1052744236341403,0.09236710622171655,0.1605105542535047,0.13057699211562523
2014-01-31,0.3945293948045507,0.6868782840868977,0.09428680917877,0.07203550362026649
2014-02-28,0.4180402453550762,0.735200577034356,0.16999704478538852,0.0495837781141005
2014-03-31,0.4765357727081222,0.8554275336387297,0.3481049444670969,0.11092718654817534
2014-04-30,0.472722336909581,0.8475897073807037,0.4351392427776192,0.20061585308327562
2014-05-31,0.2733983636417679,0.437915399469146,0.6247466633654903,0.4226935169240116
2014-06-30,0.2109129937655258,0.30948804455056506,0.7312216890112727,0.6884929417735907
2014-07-31,0.1523133862930598,0.18904717012089567,0.9017526416416674,0.9117568668103377
2014-08-31,0.1913365963138938,0.2692523069926785,0.8548252511644493,0.8982138260875447
2014-09-30,0.1757114696286691,0.23713769049243885,0.7535549996792655,0.6685428242539723
2014-10-31,0.128808985737959,0.14073813397024076,0.5054219261275166,0.47054162124473975
2014-11-30,0.1561173338972026,0.1968654951146744,0.22125771033812447,0.1521038579199514
2014-12-31,0.1992656249136621,0.2855489884744216,0.10332988451903892,0.09216599648177966
2015-01-31,0.3242044032930119,0.5423380075007691,0.09471657566838582,0.06412232962312017
2015-02-28,0.4091576010610672,0.7169439112960941,0.23779800429946527,0.04024558005145316
2015-03-31,0.4843555534983417,0.8714996760445453,0.33438897866010153,0.12599056262865588
2015-04-30,0.5313020451832572,0.9679896826131589,0.4283942365380933,0.22048762780076966
2015-05-31,0.4844173888503733,0.8716267674055727,0.5975847367863364,0.41352585014780563
2015-06-30,0.3046624541376151,0.5021730721734798,0.7361010321451182,0.5738947513216754
2015-07-31,0.1952321647091097,0.27725894192006845,0.9724322244484725,0.7737774226036558
2015-08-31,0.2381897799005273,0.365550535673467,0.9232309375380295,0.8873869693591311
2015-09-30,0.2069662563371483,0.30137624094776033,0.7000059315217516,0.6592627880773597
2015-10-31,0.1991650407605174,0.285342255974307,0.4595246872048995,0.39656764213191614
2015-11-30,0.1874359094095086,0.261235151897207,0.3000069704375122,0.075672511859126
2015-12-31,0.3828403878802057,0.6628536484979295,0.10165386627028115,0.046936424018552754
2016-01-31,0.4218426969725586,0.7430158272986394,0.08024758476240657,0.06737609310556421
2016-02-29,0.414141315932911,0.7271870341251174,0.10895910091568103,0.09754945880588008
2016-03-31,0.4922258531422278,0.8876756507996414,0.36264739825345393,0.16046181825607947
2016-04-30,0.5156103121417251,0.935738168817148,0.5127678294218561,0.21998074703931123
2016-05-31,0.3008497179457963,0.4943366838302973,0.6346300902408933,0.47841136080627433
2016-06-30,0.2187217831421489,0.32553759609746763,0.8399994856790596,0.742963812592527
2016-07-31,0.1953214818070386,0.27744251702986983,0.9355087904116265,0.9287165360344294
2016-08-31,0.1991536417246779,0.2853188273217378,0.9389883847778023,0.8579078611476322
2016-09-30,0.1718170569984229,0.22913343103051004,0.7447024463340708,0.8007757168964731
2016-10-31,0.1405503434046039,0.16487036702362212,0.5140695445872976,0.5925643361351584
2016-11-30,0.1131628368600454,0.10858031016232303,0.35697828160080186,0.2985840618308887
2016-12-31,0.1169794463936076,0.1164246594575778,0.17563617740816567,0.09724120709078198
2017-01-31,0.3476306946204417,0.5904865042879796,0.17428147361478571,0.0226360888670076
2017-02-28,0.4218937292379961,0.7431207148727806,0.22026359125916808,0.036833448584186766
2017-03-31,0.4765058589572092,0.8553660513443453,0.3366732671802401,0.1376730082801881
2017-04-30,0.511652141339962,0.9276028659871702,0.47615126536814667,0.21332316219120584
2017-05-31,0.3984695773765365,0.6949766153701831,0.6653626133271482,0.4888514722658678
2017-06-30,0.3321046077078239,0.5585754460935134,0.8054452652533615,0.6855055642544369
2017-07-31,0.1992072378222543,0.2854289843882532,0.983637891392045,0.8795610220319037
2017-08-31,0.1913412405054331,0.2692618522868219,0.91736827426823,0.8922346576666179
2017-09-30,0.1718025818995039,0.22910368008768878,0.771722335073518,0.7448809840981289
2017-10-31,0.1444597584383677,0.17290546120742267,0.5168780182296818,0.5886816879899852
2017-11-30,0.1600872923493101,0.205025025323916,0.31017580219666885,0.34846137661702575
2017-12-31,0.2733572106309026,0.43783081691257586,0.1866178102838308,0.06300358669457658
2018-01-31,0.3164158562926933,0.5263300604902756,0.08197390346587312,0.08884224459602445
2018-02-28,0.3476724270407416,0.5905722777156488,0.21633284326625718,0.07560160187662344
2018-03-31,0.4258350805786175,0.751221448348206,0.30310206094036246,0.18818836101845568
2018-04-30,0.3359141658565917,0.566405302545092,0.4585303383803994,0.31640827085856604
2018-05-31,0.2420888504512843,0.37356436864695236,0.5890323482561699,0.44370603654363866
2018-06-30,0.2031084762134234,0.29344727296487516,0.7598643838078413,0.718186183719547
2018-07-31,0.156140273331616,0.19691264296529734,0.9509496859108306,0.8611635270216046
2018-08-31,0.1561904590899334,0.1970157906974473,0.934743592600672,0.9137334232417127
2018-09-30,0.2968746979521773,0.48616675053967173,0.735520026312445,0.6753726269796909
2018-10-31,0.3321423929815361,0.558653106876627,0.42560910345978276,0.33186836781487344
2018-11-30,0.4375035096437218,0.7752037898763819,0.2606811148549285,0.06377599659852543
2018-12-31,0.2693848780201335,0.4296664070504224,0.05408623769864768,0.09145660023341574
2019-01-31,0.2928621648962975,0.477919715947244,0.11419638257001309,0.02164733125403469
2019-02-28,0.4883498751031595,0.8797092802993796,0.22994515682565062,0.02544879673498763
2019-03-31,0.5038528055908844,0.9115727446586126,0.3033704920825582,0.14521636023570733
2019-04-30,0.5038787760103351,0.9116261221497404,0.551983780422965,0.26702132257605893
2019-05-31,0.4531083947014298,0.80727680337921,0.5767500709880502,0.4356711256412157
2019-06-30,0.3828240266656947,0.6628200209862886,0.7091901740192432,0.5462831669929352
2019-07-31,0.2304076324007964,0.3495557416767895,0.8878270607694521,0.8232904371998571
2019-08-31,0.2382176674877441,0.3656078535555313,0.9423825915073321,0.8483566138291729
2019-09-30,0.1639742098751713,0.21301387995695592,0.7389649250895102,0.8282779065979317
2019-10-31,0.1600930612838673,0.20503688232352002,0.5030664899922053,0.48072914880878753
2019-11-30,0.4023044812507356,0.7028585653675322,0.3507754932309231,0.06881591692075772
2019-12-31,0.4766112836394258,0.8555827326748234,0.007157645138615831,0.046026085224332304
2020-01-31,0.4999394391843264,0.9035295291440547,0.1142302179301453,0.014434138005910386
2020-02-29,0.4843583180810157,0.8715053581432666,0.12611664501106637,0.09926815198417357
2020-03-31,0.4999574094457778,0.9035664637601092,0.34831051505779037,0.17429828180949966
2020-04-30,0.5430053086430189,0.9920436199272747,0.4725523737879859,0.2548606017948704
2020-05-31,0.453141330845963,0.8073444976559982,0.6453829615956566,0.47381132214806343
2020-06-30,0.1991029876375292,0.28521471702454015,0.7895417733765066,0.7273925864024313
2020-07-31,0.214787291561477,0.3174509616155736,0.8915243664106698,0.9121577508618939
2020-08-31,0.1640334109846913,0.21313555710984716,0.9383080252005958,0.8624844364383525
2020-09-30,0.1561895513085578,0.1970139249173272,0.7479935898519702,0.739452565991668
2020-10-31,0.1444596979687646,0.17290533692311108,0.47119087062709114,0.601105094690937
2020-11-30,0.3554387497948824,0.6065345468153396,0.25183955605331815,0.21371835518570828
2020-12-31,0.32419442506657,0.5423174990644543,0.12039467816228491,0.02186280705186013
2021-01-31,0.4062700569633826,0.7110090876500011,0.0,0.07128411108956655
2021-02-28,0.3828072958964729,0.6627856339219059,0.23779537218232902,0.12015889687670515
2021-03-31,0.4491891394190158,0.7992214843474429,0.3755441005298415,0.13520994036206127
2021-04-30,0.5117145794164288,0.9277311961390557,0.3697523323463902,0.2081321032243376
2021-05-31,0.390638015656496,0.6788802593979216,0.6272264851322488,0.46762452905105073
2021-06-30,0.2694420754620714,0.42978396602767965,0.7770977824878954,0.7018648686786753
2021-07-31,0.3124741101983138,0.518228515670033,0.9646228467992193,0.8447459264757563
2021-08-31,0.1874463350556984,0.2612565799237374,0.9079186288091631,0.8906508063213623
2021-09-30,0.1718396858342914,0.2291799405021069,0.7921089208021127,0.7784123242865219
2021-10-31,0.1209281697226713,0.12454054471938146,0.4940273639895128,0.418879815826566
2021-11-30,0.3477145547218683,0.590658863530323,0.18000572267918286,0.13267791292469666
2021-12-31,0.3828474745083758,0.662868213777978,0.07991064809828946,0.10166092754213621
2022-01-31,0.4257121273264096,0.7509687402184314,0.1584843440696609,0.028618810623399098
2022-02-28,0.4296404955511288,0.759042789251767,0.16689766660650063,0.07168393013064668
2022-03-31,0.4336121514914796,0.7672058083404938,0.3907682364552663,0.1949617549136693
2022-04-30,0.41017119715614,0.7190271743975821,0.5152918752204833,0.40099696026493337
2022-05-31,0.2344050791523516,0.35777176910444025,0.6969122547116126,0.6916531372881177
2022-06-30,0.2343310526059306,0.3576196209524899,0.8020325355509079,0.8056403279691106
2022-07-31,0.1405168268441692,0.16480147980712448,0.9980422211862539,0.8748239974439532
2022-08-31,0.16010067462501,0.20505253016663888,0.9945705887950479,0.7836294569634173
2022-09-30,0.179671124732699,0.24527604403675818,0.7904539310314984,0.7229997300243842
2022-10-31,0.2070136145441967,0.30147357716065243,0.45259269590634593,0.45696573782219335
2022-11-30,0.3594350993332218,0.6147483191200493,0.2203317430061822,0.10788489023401071
2022-12-31,0.2070121987611513,0.3014706672751541,0.12822303536082127,0.08486932165939488
2023-01-31,0.2652901246372228,0.4212503834747809,0.10542201744725131,0.03200857539398613
2023-02-28,0.4726647697299727,0.8474713884746644,0.24563855665981124,0.03774535384738786
2023-03-31,0.4844676891836604,0.8717301506258109,0.34651620705988756,0.198124425852332
2023-04-30,0.4453063258666148,0.7912410646881767,0.43800427101275047,0.24983214261988684
2023-05-31,0.4023768354518257,0.7030072763166977,0.5578476708593428,0.34053962991550035
2023-06-30,0.3047339106381154,0.5023199380617536,0.7583184039994825,0.5916771229962844
2023-07-31,0.2421848057833945,0.37376158744421084,0.9527906353537761,0.7377552679902086
2023-08-31,0.1757204672974879,0.2371561835702444,0.9279311567837921,0.9162156965944903
2023-09-30,0.1561884445240346,0.1970116501222982,0.7540825665831155,0.7713665620898691
2023-10-31,0.1600564671614748,0.2049616697360977,0.45115093165930736,0.4271866715680417
2023-11-30,0.1326950572440747,0.14872524976299958,0.26615742822744537,0.2802999373110158
2023-12-31,0.0883350369458128,0.05755126643980187,0.1449605669152405,0.21139347503878478
2024-01-31,0.0859296284857139,0.05260738522983027,0.16721260972392551,0.2493698654181761
2024-02-29,0.4257342582369632,0.7510142262947717,0.10681472305677539,0.07545635126859386
2024-03-31,0.4765977597932264,0.8555549368595926,0.3306449405588962,0.13453527003550117
2024-04-30,0.5468764259142216,1.0,0.4737411610837574,0.23613686579040416
2024-05-31,0.3008337915702318,0.4943039500513145,0.612533748710883,0.512949347206763
2024-06-30,0.2304512162429054,0.34964532036649454,0.7967378539040408,0.7614726552607022
2024-07-31,0.1796197910673463,0.2451705369897073,0.9451957109586524,0.9784971446224082
2024-08-31,0.1913784235154572,0.26933827522605974,0.9846657444494177,0.8352652336535453
2024-09-30,0.1601115425998143,0.2050748673194829,0.7966861603038096,0.7639776552304726
2024-10-31,0.1287935497978318,0.14070640819242844,0.5494264860436651,0.5901084822247016
2024-11-30,0.0898094556263567,0.06058166686088978,0.31146676220161745,0.25389217260094243
2024-12-31,0.0603338983050847,0.0,0.07991635081416869,0.13411406974611972
2025-01-31,0.104824,0.0914413420622017,0.09931938874460464,0.04945371323551102
2025-02-28,0.3789367988538198,0.6548305286165739,0.21044004062807883,0.06846883820177499
2025-03-31,0.4804367760945125,0.8634453392056136,0.277542152499834,0.13873290048220546
2025-04-30,0.3827389976425774,0.6626452592372281,0.4748254183072435,0.28935134237024246
2025-05-31,0.3164055766474479,0.5263089325422298,0.674429504837999,0.5976095381277641
2025-06-30,0.1835645083652506,0.2532781885803886,0.8412561371422159,0.7909171815811064
2025-07-31,0.2265196760802955,0.34156475198960584,1.0,0.8667367477230644
2025-08-31,0.1913587050573367,0.2692977475085396,0.9488484151604158,0.8285693577937187
2025-09-30,0.1835180664549907,0.2531827356495048,0.7966370914660057,0.7495856823282763
2025-10-31,0.1834808780338392,0.2531063015886751,0.4528974969620963,0.41888247883043683
2025-11-30,0.1167704317284584,0.11599506768853697,0.19993533024931812,0.38619889300672955
2025-12-31,,,0.2871866812671413,0.16216350412224623
