date,max_dew,mean_dew,min_dew
2000-02-26,246.21990620622077,240.6182149570506,235.5537627591725
2000-02-27,250.46910295882924,245.78321057891026,237.008910167705
2000-02-28,253.26886863285733,249.25421899256006,243.6027430436069
2000-02-29,258.0990423745923,254.00487946389336,248.81314316615806
2000-03-01,255.12426664553615,251.5322211226491,247.20896558679405
2000-03-02,254.53750246853534,250.99880114675605,246.3211341662009
2000-03-03,254.74963971963152,252.15385162727827,247.79116660891435
2000-03-04,258.01841361909544,255.8803699648749,251.96563308092576
2000-03-05,255.61875800249743,251.8687935260984,244.74557488346545
2000-03-06,252.54751325971873,249.45381845682724,243.64398804517725
2000-03-07,254.7403570288054,250.8054135874455,244.59736713676259
2000-03-08,251.58796821420128,247.31800719714988,241.55383001200155
2000-03-09,249.6158351298855,245.30127645366508,240.68775451259833
2000-03-10,253.0897166532112,249.38466618306074,242.30698598789294
2000-03-11,256.8216568662858,253.2771643587499,248.6509990379264
2000-03-12,256.3610877893544,252.09708552130422,245.85875800396244
2000-03-13,252.84996774770943,248.5673046631293,243.1241613281396
2000-03-14,253.03461527693156,248.27311562523082,242.48083003705463
2000-03-15,252.38129074945482,247.8713254334778,241.97488237907675
2000-03-16,255.90474498940108,252.19362765989834,245.04686562941214
2000-03-17,256.3729383941248,253.06117130479385,248.29950391917578
2000-03-18,254.62947987315343,250.9430579091672,246.46860891001657
2000-03-19,252.09671548076335,247.78265806518652,241.67736933601097
2000-03-20,250.9283195310229,246.83767437146943,241.13333206938788
2000-03-21,254.6859237612928,251.1827575885833,245.4104188348103
2000-03-22,256.19074785031574,253.06628554822314,248.40882095246144
2000-03-23,256.65453185157713,252.02481147828655,244.73946725203575
2000-03-24,254.90283878794213,249.5078358796063,242.19477514443082
2000-03-25,256.1755326957148,250.01342857285383,243.3255487121163
2000-03-26,255.9305486803464,249.70883579305837,243.422720637687
2000-03-27,257.3654996102094,252.22692788764607,244.83997775908188
2000-03-28,261.056516028987,257.2305414636861,251.10180710415625
2000-03-29,263.5808133233637,260.9561990084617,256.20736639167035
2000-03-30,264.22957838830865,261.77580425471115,258.1411211831241
2000-03-31,263.47367664587006,261.15016031329725,257.40269294482715
2000-04-01,262.1384016617725,257.88461024621904,250.5870458297522
2000-04-02,258.1209468742965,253.7792953637013,248.4709719872948
2000-04-03,258.6879469765878,254.69434113057932,250.06286488034323
2000-04-04,260.82937985598403,257.67668132371864,252.2437530793292
2000-04-05,259.0880202858349,254.3348983074181,247.10345070234598
2000-04-06,256.2256895591159,251.74238369786897,246.2876510266736
2000-04-07,260.4138526336619,256.5266865995414,249.15062892716054
2000-04-08,261.442537617634,257.1820666587128,251.25659402588548
2000-04-09,260.17108918367916,254.29329638681173,247.87921613583055
2000-04-10,258.218210285158,252.275332419615,245.75116010202618
2000-04-11,257.12671075812466,251.10397190892712,244.88445995617613
2000-04-12,258.1142880759815,252.00198586696132,245.990343720081
2000-04-13,259.4687314514167,254.1671806142898,247.03820898645387
2000-04-14,262.89702626501804,258.9801437088852,251.86323210060596
2000-04-15,263.46604653337295,258.74022433940263,252.72127351369747
2000-04-16,262.200576729332,257.28766372634107,250.9007305027726
2000-04-17,262.39022655314784,257.9786494681208,251.41566642866871
2000-04-18,264.57431339880765,259.9461518413522,253.03918194280772
2000-04-19,265.56704327201874,261.8110064407552,254.0404074865832
2000-04-20,266.4592187748886,262.1216059401015,255.6615934634493
2000-04-21,265.19659692044695,260.79585673746084,254.79146227128874
2000-04-22,265.8917667790435,261.4641988926854,255.1373366053561
2000-04-23,266.08144343290115,262.03936599999435,256.21215761756406
2000-04-24,265.3753350495282,261.2385448321886,255.20554229352425
2000-04-25,265.5054398311952,260.8064916731394,255.09723220851285
2000-04-26,265.44544087196977,261.4099808510307,255.51063234343638
2000-04-27,265.1511177376181,262.20305712335835,256.3167485635862
2000-04-28,265.5084662198976,262.55043424585284,258.26669508326836
2000-04-29,263.7757715655188,260.900485986908,256.59205277315493
2000-04-30,263.68219619625927,259.57892773991256,253.29295266166656
2000-05-01,262.88648822745864,258.2227847204152,252.08074282912335
2000-05-02,263.28774518627336,258.3574386209046,252.6517145913594
2000-05-03,264.62578113397785,260.58413974797276,254.07850074250217
2000-05-04,268.71977214123666,265.43204625812274,259.1132387735396
2000-05-05,268.115358669586,264.32128844604654,259.158012012432
2000-05-06,267.4539534143595,263.1142730211454,258.01965651958056
2000-05-07,267.1029626847035,262.6617970072335,257.1752184465244
2000-05-08,267.1860093104132,262.5501361617906,256.98938367046105
2000-05-09,267.44635494913354,262.8898504759199,257.4564763443006
2000-05-10,268.12309260888594,264.05171705983315,258.8223401904209
2000-05-11,268.7289930410834,264.14379992095706,258.88408912898575
2000-05-12,268.59285391597143,264.78095222344825,259.2812853104466
2000-05-13,270.43642316473756,267.38938170079194,262.0622670540132
2000-05-14,271.1933573718904,267.25826385418566,262.25845394485174
2000-05-15,270.3622222562197,266.8759951745539,261.7725071435267
2000-05-16,270.51406349549825,266.65528301933364,261.89031266805455
2000-05-17,269.43280171796084,265.50319574811516,260.8213982087096
2000-05-18,269.3531753240341,265.6210469320627,260.9050422060528
2000-05-19,269.8866660194977,267.0483513112498,263.1321994796549
2000-05-20,270.4370242831553,266.93590439868507,261.9997683244575
2000-05-21,269.3682336280234,264.89621338678285,260.2206811842548
2000-05-22,269.7050901047467,266.4820950410691,260.8914545452181
2000-05-23,272.34304317208336,269.6322971946745,265.42092393593265
2000-05-24,271.2844190831134,268.6799547734501,264.7302750937615
2000-05-25,270.41642267173023,266.93442615847925,262.43556143804113
2000-05-26,268.2431159602056,264.90610322534843,261.1075541187532
2000-05-27,268.85164631961845,265.6409906547373,261.2644788994761
2000-05-28,270.11168542677524,266.49832846910857,261.72869432365053
2000-05-29,271.0648927205754,268.1404314561982,263.20218022048465
2000-05-30,272.1250601438455,269.2127375417583,266.04114012323157
2000-05-31,271.62208304479896,268.38144345757354,263.6910187260959
2000-06-01,270.50957123526933,267.50231156521795,263.3656014792033
2000-06-02,271.1397557181563,268.31946801144863,264.27593160442166
2000-06-03,272.849402012558,269.9731602017756,265.7994462652417
2000-06-04,270.52770002023976,267.59735296783913,264.37725686951063
2000-06-05,268.9269683181952,266.1993914468098,262.00589962617187
2000-06-06,270.1755435238512,266.9678658568809,262.05864681347015
2000-06-07,271.6507416998921,268.7000050378158,264.20455746441525
2000-06-08,273.30940218597226,270.9348728713971,266.7129083089639
2000-06-09,273.87330932326967,271.65220186505223,269.03761889489374
2000-06-10,272.5145962966561,270.0808220336982,266.5816368812083
2000-06-11,272.0642972031049,268.34689582174184,263.94803446551117
2000-06-12,270.13820741922177,266.26371515029933,262.07279000673
2000-06-13,270.460787259352,267.24389865347314,262.19015971100083
2000-06-14,272.3632235499383,269.5857787062028,265.28129548283493
2000-06-15,274.3521462638126,271.41065525605995,267.90851863162715
2000-06-16,274.27455681878996,270.819285359599,266.92259800485834
2000-06-17,274.12385316632214,271.3445169890579,267.34813489126475
2000-06-18,275.1960203176483,272.8245011729919,269.595635279392
2000-06-19,277.05111141463,274.597897251917,270.8092892319258
2000-06-20,276.30755846733103,274.02773932875687,271.14532736337014
2000-06-21,275.4937707703229,272.62857258497263,269.33863189355594
2000-06-22,273.6614274545414,271.1228497391032,267.6034710399795
2000-06-23,273.5009512801188,270.86063310697807,267.6422501973501
2000-06-24,273.0422641434246,270.06205197878126,266.73566696529343
2000-06-25,272.6121249656594,269.749094649342,266.6911194361111
2000-06-26,273.36352724568997,269.985717895326,266.3107446319676
2000-06-27,274.11270217349283,270.6100849424235,266.9088793016926
2000-06-28,274.8151679624971,271.63150675715383,268.1751853515918
2000-06-29,275.27775059334795,272.7922522914526,269.1272896925277
2000-06-30,276.67249937163655,274.3882323001165,271.3128842616287
2000-07-01,276.1956514747699,273.8645444160918,271.06710095068956
2000-07-02,276.6703063877926,274.1516313634167,271.59171569882545
2000-07-03,275.8195478230375,273.31760064836527,270.1692208981793
2000-07-04,275.5427237196428,272.89213595926236,269.6970702786205
2000-07-05,275.2917632619801,272.3896017296776,269.3569117684932
2000-07-06,275.3367004347914,272.9993327857926,270.0136481563698
2000-07-07,276.03754013434536,273.61822915308505,270.57298044633154
2000-07-08,276.5621118103474,273.9731369225385,270.9728779819875
2000-07-09,276.24182449818005,274.15701569241764,272.07653702192056
2000-07-10,276.49108659659817,274.4879422985849,272.37287832099327
2000-07-11,277.15273221555316,274.97650662019157,272.64842890858057
2000-07-12,278.7847803210704,276.4912614207178,274.0255506430006
2000-07-13,279.28897090531075,276.83796672166517,274.5055662190028
2000-07-14,279.4981492005704,277.1999363056053,274.9720928270918
2000-07-15,278.65844009337064,276.10645125012445,273.98326023464375
2000-07-16,277.4659464782414,275.3747823628681,273.30088180979044
2000-07-17,276.97317224643734,275.3821101884058,273.65148470140883
2000-07-18,276.5530089068128,274.649417236073,272.625776233328
2000-07-19,276.68412161614714,274.7174705482158,272.3697484591326
2000-07-20,278.50702791645404,276.5990916313291,274.055025805826
2000-07-21,279.2887237476345,277.50220555459583,275.4022526428646
2000-07-22,279.3276929672781,277.7583222372357,276.1390710080513
2000-07-23,279.476403450979,277.669498679266,276.2710020989052
2000-07-24,279.42767681294515,277.34511221804644,275.6853397508273
2000-07-25,278.61152936717446,276.6490011689749,274.724910664336
2000-07-26,277.55070585871897,275.7525897152321,273.87626021354885
2000-07-27,278.18469825920903,276.3985491221832,274.23742791671594
2000-07-28,278.8610690199074,277.26636512074947,275.2720018536471
2000-07-29,279.8181759026534,278.0322262684571,276.30918283885853
2000-07-30,280.01687778058164,278.2293687416181,276.4813064129182
2000-07-31,280.1360612648593,277.89271611967087,275.87163082831484
2000-08-01,277.43099161721955,275.0539484360583,272.43784513375914
2000-08-02,276.1474925485684,273.540673983108,270.6371174132793
2000-08-03,274.61769020436685,271.8100954426534,268.1761152340453
2000-08-04,274.6542121818898,271.86757212430814,268.58596694690704
2000-08-05,274.9808866758062,272.15562944491523,268.7389474875363
2000-08-06,275.88343831098933,273.66379076755413,270.2325398436807
2000-08-07,277.4958291701255,275.0722278192824,272.3510001476119
2000-08-08,277.3964648616099,274.97424528470253,272.48577800739514
2000-08-09,277.2992862748727,275.1276802016629,272.8033627508628
2000-08-10,277.6102480570486,275.60367796898106,273.49331264717944
2000-08-11,277.5863934652982,275.452503299521,273.21418416765295
2000-08-12,279.0847438572164,276.40688255534803,273.5898624471912
2000-08-13,278.6811097709742,276.2784098415145,274.1334354940876
2000-08-14,277.25367326965244,274.9440139427909,272.57194498309985
2000-08-15,276.9477658241173,274.4067753907597,271.7226468612539
2000-08-16,275.5714032771784,273.1597667752199,270.51464922873635
2000-08-17,275.49722353429706,273.1560596329108,270.2437723990735
2000-08-18,276.6020350759219,274.0844039761475,271.1785391952023
2000-08-19,275.30615344558606,273.3446818994755,271.12594750935006
2000-08-20,274.6801285541013,272.1818640909851,269.2088568484388
2000-08-21,274.580732074558,272.08422535801327,268.9335453196622
2000-08-22,274.8817454808123,272.4958704688758,269.2622728291998
2000-08-23,275.14929870102293,272.5580092292271,269.21828211168395
2000-08-24,274.8256086562258,272.3852690831821,268.8450714285163
2000-08-25,275.0195271611501,272.2992021396448,269.10335489670217
2000-08-26,275.5339030828038,272.90504435831554,269.31664351483516
2000-08-27,275.684061194446,273.32854750458756,270.9808479892875
2000-08-28,275.04310718721587,272.6148402982558,270.01894969685196
2000-08-29,275.5710795362726,272.84221171118315,269.9721739251084
2000-08-30,276.1591106766353,273.5476900913208,270.6495251135491
2000-08-31,276.38528270733383,273.59843750312206,270.2932076177214
2000-09-01,275.3695655734369,272.9075356884976,270.00344650190294
2000-09-02,274.3371081464801,271.8978735885574,268.9426276956773
2000-09-03,274.0654274366474,271.29254264343933,268.16320531827813
2000-09-04,274.44228032501303,271.4408858383698,268.1850153103014
2000-09-05,274.0006698554112,270.91490354931926,267.2041580185458
2000-09-06,273.6091083899862,270.9522145845706,267.54124927447896
2000-09-07,273.783449490763,271.11737246985695,268.03549145103085
2000-09-08,272.2996537097885,269.70772410215284,266.87739687277076
2000-09-09,271.79428794751306,269.25616272800886,266.22003664765293
2000-09-10,269.7875936758206,266.53522657828563,262.55899307996754
2000-09-11,268.07028465383604,264.4262791623066,260.4836974189164
2000-09-12,267.3117083836352,263.98402345281727,260.6136114128631
2000-09-13,268.7743984271337,265.76366758548386,262.02517559135913
2000-09-14,270.2574762087869,267.04074610686,263.5080583242625
2000-09-15,270.2209571611349,266.639947241784,263.13905349664304
2000-09-16,269.15024653755177,265.4889097279269,261.6885362152577
2000-09-17,268.72489802432983,264.7591541050105,260.7591790610521
2000-09-18,270.5644100144077,266.6742421559716,262.2494187320382
2000-09-19,272.02584380538826,269.04797350031004,265.1627311252221
2000-09-20,273.968606849163,271.5124220322469,268.49775054345616
2000-09-21,272.6618803830896,270.08112840776596,267.2997322440224
2000-09-22,271.36277590865495,268.64399314128946,264.9223533814164
2000-09-23,269.0873976654296,265.83434985210084,261.89338265257237
2000-09-24,266.8874573907509,263.4937348798542,259.2915012379561
2000-09-25,267.5285918499681,264.61844076437916,259.02444794190177
2000-09-26,268.35939477571924,265.46299999756786,261.31296095049635
2000-09-27,265.2009538187067,261.19164062557456,255.43662495728515
2000-09-28,262.2406586384408,258.16904594701475,253.5678042124598
2000-09-29,260.5909045822663,256.5947217248597,252.11034894119842
2000-09-30,262.0768501757787,257.97546076260255,252.2948909844161
2000-10-01,266.28398884511824,262.99682685881334,258.1788338080335
2000-10-02,267.9099824430142,264.72056018994186,260.64316070645066
2000-10-03,266.95374713661096,263.29606617113257,259.02075583765264
2000-10-04,267.002552950943,263.6247091988654,259.1145544478015
2000-10-05,269.21332731288425,266.4243495874442,262.2896258462169
2000-10-06,269.972157404221,267.57873745642576,264.9752429318496
2000-10-07,269.0534747230348,266.4368660536281,263.24364451289017
2000-10-08,267.4908738200506,264.6829382836896,260.81305809199745
2000-10-09,265.0762137727792,261.51702754782025,257.61132537509
2000-10-10,263.3231915299188,259.8995090146703,255.0285416661439
2000-10-11,262.68840721043404,258.69435322827087,253.56699483765837
2000-10-12,262.3556042843744,257.8906336880356,252.93985872933183
2000-10-13,261.5159903720699,257.41259072470586,252.36725504106076
2000-10-14,260.2160979618898,256.2944372390623,251.57848838655434
2000-10-15,259.1062608821889,255.65069475822756,251.46658120944534
2000-10-16,262.37787976096735,258.7343226018074,253.38791525506124
2000-10-17,265.1545822485206,261.6591726492614,257.42237272454446
2000-10-18,264.06043895457276,259.8687002705849,255.4963635607106
2000-10-19,264.66215782932255,261.0173142023995,255.82669850089067
2000-10-20,263.99696264154494,259.87776940781856,255.2434238266487
2000-10-21,262.74000421234365,258.29641895364256,253.77918379309713
2000-10-22,262.4479445986698,258.70479172600903,254.03722216690437
2000-10-23,262.26289299740057,258.9240163572326,254.62899343508886
2000-10-24,261.37833733223425,257.7114221914881,253.02437548222127
2000-10-25,260.9873446894248,256.4176754721773,251.63858394544135
2000-10-26,259.4977280793681,255.53052299989693,250.59727245438393
2000-10-27,257.0781292804652,252.25135564743363,247.8644298588559
2000-10-28,256.1377964971743,251.21085308288446,245.74916060156477
2000-10-29,258.2293770932022,253.18883965241105,246.4056009581595
2000-10-30,259.5959333614149,255.5412448604651,250.58650081317205
2000-10-31,259.4449674544358,255.74399206663662,251.9608415299588
2000-11-01,261.5133968686786,257.9141874783731,252.45278615590593
2000-11-02,263.763831675859,259.78050226186105,255.367080803739
2000-11-03,261.4669056342948,257.4129172250795,253.0784051170832
2000-11-04,261.2497637348959,257.2676191403246,252.67941404607583
2000-11-05,261.805076299461,258.05960640397933,253.51755199788653
2000-11-06,262.5305468863861,259.95174597724537,256.1125093416106
2000-11-07,262.7560700443409,260.62538055415496,257.76415526417117
2000-11-08,262.3454970323631,259.8970609125989,256.5655552286207
2000-11-09,260.1535714671094,256.6685801476756,251.94012413563044
2000-11-10,259.5257779612735,256.43550370918894,251.24478573167397
2000-11-11,262.46649512111736,259.77125981395255,255.8535815573477
2000-11-12,260.5047303591576,257.55790399517025,254.09498991865922
2000-11-13,257.9684946675185,254.10426303993827,246.63880168966853
2000-11-14,251.0877770580245,246.60742878754345,242.13418716130892
2000-11-15,250.98214338967472,247.23475897658628,242.64183007117992
2000-11-16,257.3688276966669,254.10064684369084,247.97449543877846
2000-11-17,259.3637074128665,256.7472343248141,253.23342281402148
2000-11-18,255.72936303384247,250.57557930202512,244.25172307241846
2000-11-19,247.2624542333997,242.34678409350957,237.1775226866043
2000-11-20,247.20595780283995,242.23770171187834,236.47495045614946
2000-11-21,255.57465806715575,251.79736706580343,245.0717693470268
2000-11-22,257.73273469314563,254.71877623114452,250.97924067913306
2000-11-23,258.6206635217793,256.10783755029814,252.88390483480174
2000-11-24,258.3508694565195,254.87070545280136,249.67890114285456
2000-11-25,254.2528806141207,249.74290324916558,243.61628412935704
2000-11-26,250.61723944426583,247.4325452776882,243.24737633229907
2000-11-27,253.92932204815608,250.20409551675908,244.6322349394619
2000-11-28,249.23602253316852,245.2804725976213,239.7282154420111
2000-11-29,246.9664174602247,243.6241295589232,239.77490208698447
2000-11-30,248.24229711098158,243.64527083259728,237.5299246370314
2000-12-01,242.28274809168926,237.9171708311381,233.03592364100763
2000-12-02,249.81989757034282,241.24605066910016,232.1276490849683
2000-12-03,256.85498818558756,253.24853159270418,248.4019769402687
2000-12-04,254.83408270062972,251.49628597868372,247.38867940270353
2000-12-05,252.76305333092586,248.1589772941918,241.796773182547
2000-12-06,248.4932761356864,244.7053392661967,240.5711123237635
2000-12-07,252.88685536365432,249.36197779732547,241.98862279355288
2000-12-08,253.879283837116,250.38964348320349,246.43082314088156
2000-12-09,251.78544855626473,247.47457897003156,242.88947818150993
2000-12-10,250.56727143239237,246.58468637975335,241.74378526381557
2000-12-11,246.66987311052875,242.48793313265398,237.233555966191
2000-12-12,247.63560904386426,241.87761710136755,236.50675325080738
2000-12-13,254.68444371074594,250.28067307186782,244.8261028671428
2000-12-14,253.20174960572487,248.8446334329292,244.08158036790698
2000-12-15,254.9245958372843,251.37375859616034,246.39167506322715
2000-12-16,260.4373580890812,258.04445858588815,252.88183769234018
2000-12-17,261.1090059410325,258.73508389778954,255.54976355982916
2000-12-18,257.1674535347989,252.44476084164845,244.31514593626366
2000-12-19,247.45225238355013,243.55150865324,239.0260516205346
2000-12-20,243.95044066849434,240.83264331432247,237.40324217555732
2000-12-21,243.0185025203782,239.76137082626875,236.88540381310239
2000-12-22,250.32298320075293,244.45987511367497,238.26266173381075
2000-12-23,252.35060034783487,248.58526874569833,244.40315224281403
2000-12-24,251.20463930611206,247.59550547500524,243.86758726323595
2000-12-25,250.3218396083356,246.79641150659742,242.9494824291274
2000-12-26,248.1157605665698,244.98238497814523,242.07256475220512
2000-12-27,250.17492543462419,246.24306125327595,241.90378502128442
2000-12-28,254.29885181167535,251.29254292618268,246.83613557410916
2000-12-29,253.02146188628768,248.90065347398811,243.07063654503946
2000-12-30,248.11275024657684,244.63942770887135,241.14118234350545
2000-12-31,250.5070012743812,246.77063814789267,241.64864800885329
2001-01-01,248.82597582200776,244.88392696004172,239.03544291599468
2001-01-02,243.36056500302925,239.22680325489483,235.14357845124255
2001-01-03,247.0043682593253,243.0136988995297,236.9352071800083
2001-01-04,246.87586481277035,242.70638258300085,238.21385219979965
2001-01-05,244.74630206461708,241.13191612869525,237.42181544964757
2001-01-06,250.42744323188649,246.54257396862,240.52345075259686
2001-01-07,251.00335579668246,246.86620974790418,241.257708111433
2001-01-08,247.5154490466727,243.15132718338825,238.13497781489684
2001-01-09,245.18833308132648,240.9988111650565,237.0538650933145
2001-01-10,246.64589414302694,242.04026794014723,238.1792003531799
2001-01-11,245.30674213459727,240.14141076724846,234.5177328579916
2001-01-12,245.63428577287672,240.09302866842506,234.33571603981548
2001-01-13,246.09806148591292,240.5134049493329,235.2586832616102
2001-01-14,246.43899625955618,240.67890055122587,235.4800211920242
2001-01-15,246.8124381971786,240.83948578104128,235.39247211531432
2001-01-16,249.5853009105729,244.35915545831074,236.95676829985325
2001-01-17,254.31268810942643,251.16090758198484,245.7152751524619
2001-01-18,253.96365550218684,250.31705370847519,245.8247338508783
2001-01-19,254.54009146187616,251.53220392411492,246.40519341477795
2001-01-20,254.3150868409464,251.8370450864635,248.1946931931855
2001-01-21,255.285997296471,252.59068464843313,248.2382250016221
2001-01-22,252.77436045696479,250.5033017268955,246.90708618247544
2001-01-23,251.1439972237362,247.45567836788618,242.05522871197684
2001-01-24,245.87875861437544,242.40450689211707,239.05885083675744
2001-01-25,248.9279813877147,245.463636976805,240.74712247518573
2001-01-26,250.05973836041915,246.07857246842403,241.78773571651286
2001-01-27,248.20568209904093,244.44718823772737,240.7322709987918
2001-01-28,247.8805917647659,244.0307102253467,240.65048519305628
2001-01-29,251.83848423041292,247.78942167357005,241.70753110757798
2001-01-30,255.15010257168183,252.19268297763136,248.76375217230688
2001-01-31,255.7083737520855,251.96102307039547,246.87823230607705
2001-02-01,251.5574211492822,248.14708724313505,243.71435777727123
2001-02-02,248.8861396522521,244.64224353658486,239.73536656298205
2001-02-03,247.33058346559318,243.0940126572347,239.1866914513591
2001-02-04,249.2396723023851,245.93063888560337,240.64686099745958
2001-02-05,249.9367240478356,246.56986829698434,242.29252253517475
2001-02-06,252.50780108705436,248.36597798397594,243.72796964605666
2001-02-07,253.75278795003905,249.83007543547828,244.68027543044403
2001-02-08,251.72179680359147,246.9215914921993,241.25107008796812
2001-02-09,249.48991757556016,244.44387292135355,239.92760643408036
2001-02-10,249.21340787225768,244.8036498222219,240.26623090188733
2001-02-11,250.64474361553488,246.63675169510495,241.8561406431069
2001-02-12,250.35313917359198,246.22497440418326,241.16995329569346
2001-02-13,250.95108278104914,247.10126973482147,240.72438325999096
2001-02-14,256.6010345240412,253.0909321008636,248.43773574164814
2001-02-15,256.1526617292828,251.22680973440188,245.0564445867821
2001-02-16,257.75466450647104,254.60213200495838,247.49794428533323
2001-02-17,258.3790857479693,255.92505005154888,253.027022873026
2001-02-18,256.8321843592412,252.8561281719279,246.52158659011974
2001-02-19,253.51034457797408,249.64112504115468,244.95918152802386
2001-02-20,257.088328284533,253.06735950211657,246.17206306656934
2001-02-21,255.4081564088257,251.03909893984846,245.90475929060108
2001-02-22,257.92218041247173,254.95378796741275,249.1824134399255
2001-02-23,259.5888519029593,257.23234014895985,254.48729512943171
2001-02-24,257.95690172829933,254.6396327497688,250.66193340885312
2001-02-25,254.9561614163547,251.9596455604522,248.45263756494822
2001-02-26,250.96183220508885,247.25816625298842,241.30914856103792
2001-02-27,246.51714175290306,242.823585713561,238.82145254409048
2001-02-28,249.91962041107817,245.89692612009088,240.86618040665107
2001-03-01,247.6366764878994,243.36466018367278,238.49953653083284
2001-03-02,245.644347489234,240.85458766080507,236.10948055284587
2001-03-03,247.77579711011663,242.30706972934834,236.93122219070025
2001-03-04,248.63102054705425,243.11853578579448,237.36419656411178
2001-03-05,247.92942327407076,241.78972829417697,235.95963553295675
2001-03-06,251.01695700804487,245.19979221571663,236.9856993708686
2001-03-07,255.4178861627055,250.8448283423744,244.53304672998723
2001-03-08,254.79154344968126,249.8951855697661,243.75490579290116
2001-03-09,254.50599081913356,249.37098818734802,243.44304554208546
2001-03-10,253.96637654364298,248.1326520737656,241.73342209879965
2001-03-11,253.8342850103924,247.4880323018448,240.57575934555538
2001-03-12,257.2903155023098,253.0202034337445,243.6445305959809
2001-03-13,259.361744423597,256.3846654160632,251.88303848151332
2001-03-14,257.58999988614187,254.45601795063547,250.75383335363014
2001-03-15,256.0028881171624,251.67187233215387,245.4332040596037
2001-03-16,253.85614793990914,249.2767222282791,243.1343409097571
2001-03-17,252.95129501699822,247.92399350598782,241.9371875998972
2001-03-18,252.99784241532416,248.2490696205632,241.7601113657858
2001-03-19,260.5506799904013,256.894173580701,248.77156932540183
2001-03-20,261.6057421999013,257.443591822502,250.52426180505867
2001-03-21,257.2052041713058,252.970035438261,246.9294862863216
2001-03-22,256.836351508835,252.58919743941624,246.05659779312805
2001-03-23,255.14119189322767,249.6165728822543,243.0113701476131
2001-03-24,252.90724111550338,247.58104826291054,241.78637419938048
2001-03-25,253.19112017486657,247.3008798459419,241.27656853610242
2001-03-26,254.82064511600757,248.5907145849648,241.67500879142577
2001-03-27,258.0411511105778,253.11066165436642,244.9977106480344
